substation,zone,technology,capacity_mw,curtailment_pct,curtailed_mwh,total_mwh,delivered_mwh,curtailed_hours,binding_branch,n_sensitive_branches
ASHG,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,0,None,36
ASHG,aberthaw-and-cardiff-east,PV,10,3.63,404,11128,10725,794,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,PV,20,29.18,6495,22257,15762,3033,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,PV,30,45.81,15294,33385,18091,4092,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,PV,50,63.0,35053,55642,20589,5235,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,Wind,5,0.58,74,12642,12569,196,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,Wind,10,7.03,1779,25285,23506,1952,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,Wind,20,29.02,14674,50570,35896,5919,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,Wind,30,44.75,33943,75855,41911,8166,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,Wind,50,61.98,78363,126425,48062,10484,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,BESS,5,2.79,563,20203,19640,1093,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,BESS,10,20.85,8425,40406,31981,4639,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,BESS,20,41.37,33434,80812,47378,6200,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,BESS,30,51.8,62788,121219,58431,11299,ASHG3_2L5->CARN3_#10L5,36
ASHG,aberthaw-and-cardiff-east,BESS,50,67.97,137327,202031,64704,17535,ASHG3_2L5->CARN3_#10L5,36
BARY,aberthaw-and-cardiff-east,PV,5,66.44,3697,5564,1868,5283,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,PV,10,73.28,8155,11128,2974,5822,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,PV,20,80.41,17898,22257,4359,6374,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,PV,30,84.2,28109,33385,5276,6646,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,PV,50,88.23,49096,55642,6547,6980,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,Wind,5,39.74,5024,12642,7619,6262,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,Wind,10,43.33,10956,25285,14329,6914,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,Wind,20,48.54,24546,50570,26024,7873,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,Wind,30,53.2,40351,75855,35504,8901,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,Wind,50,62.79,79385,126425,47039,10766,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,BESS,5,41.36,8357,20203,11846,7018,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,BESS,10,46.54,18803,40406,21603,8065,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,BESS,20,54.14,43753,80812,37059,9680,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,BESS,30,61.95,75097,121219,46121,11074,CARW1_#110->CARW3_#1T0,39
BARY,aberthaw-and-cardiff-east,BESS,50,69.73,140868,202031,61163,12012,CARW1_#110->CARW3_#1T0,39
BOVE,aberthaw-and-cardiff-east,PV,5,0.18,10,5564,5554,91,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,PV,10,18.78,2090,11128,9039,2469,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,PV,20,48.99,10904,22257,11353,4465,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,PV,30,62.93,21009,33385,12377,5401,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,PV,50,75.97,42271,55642,13372,6408,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,Wind,5,5.23,662,12642,11981,1775,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,Wind,10,28.63,7238,25285,18047,5851,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,Wind,20,54.87,27747,50570,22823,9404,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,Wind,30,67.09,50890,75855,24965,11129,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,Wind,50,78.65,99429,126425,26995,12914,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,BESS,5,18.35,3707,20203,16496,4839,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,BESS,10,39.69,16037,40406,24369,5345,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,BESS,20,59.51,48094,80812,32719,17317,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,BESS,30,72.99,88473,121219,32745,17568,BOVE3_MAIN1->56L7076P58,46
BOVE,aberthaw-and-cardiff-east,BESS,50,83.79,169286,202031,32745,17568,BOVE3_MAIN1->56L7076P58,46
BRHI,aberthaw-and-cardiff-east,PV,5,0.86,48,5564,5516,42,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,PV,10,1.36,152,11128,10977,65,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,PV,20,1.99,444,22257,21813,95,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,PV,30,2.44,816,33385,32570,117,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,PV,50,3.23,1797,55642,53845,183,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,Wind,5,0.1,12,12642,12630,20,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,Wind,10,0.11,28,25285,25257,24,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,Wind,20,0.16,82,50570,50488,45,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,Wind,30,0.22,169,75855,75686,61,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,Wind,50,0.44,562,126425,125863,138,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,BESS,5,0.11,22,20203,20182,23,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,BESS,10,0.15,62,40406,40344,39,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,BESS,20,0.28,229,80812,80583,84,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,BESS,30,0.53,638,121219,120581,201,51L7074P26->51L7074P65,42
BRHI,aberthaw-and-cardiff-east,BESS,50,1.86,3763,202031,198268,435,51L7074P26->51L7074P65,42
BROA,aberthaw-and-cardiff-east,PV,5,0.86,48,5564,5517,42,51L7074P26->51L7074P65,43
BROA,aberthaw-and-cardiff-east,PV,10,1.36,151,11128,10978,65,51L7074P26->51L7074P65,43
BROA,aberthaw-and-cardiff-east,PV,20,2.55,568,22257,21689,290,BRHI3_#4L5->BROA3_2L3,43
BROA,aberthaw-and-cardiff-east,PV,30,11.18,3734,33385,29652,1431,BRHI3_#4L5->BROA3_2L3,43
BROA,aberthaw-and-cardiff-east,PV,50,30.6,17026,55642,38616,2920,BRHI3_#4L5->BROA3_2L3,43
BROA,aberthaw-and-cardiff-east,Wind,5,0.1,12,12642,12630,20,51L7074P26->51L7074P65,43
BROA,aberthaw-and-cardiff-east,Wind,10,0.11,28,25285,25257,24,51L7074P26->51L7074P65,43
BROA,aberthaw-and-cardiff-east,Wind,20,0.97,491,50570,50079,794,BRHI3_#4L5->BROA3_2L3,43
BROA,aberthaw-and-cardiff-east,Wind,30,11.5,8722,75855,67133,3476,BRHI3_#4L5->BROA3_2L3,43
BROA,aberthaw-and-cardiff-east,Wind,50,32.34,40884,126425,85541,6598,BRHI3_#4L5->BROA3_2L3,43
BROA,aberthaw-and-cardiff-east,BESS,5,0.11,22,20203,20182,23,51L7074P26->51L7074P65,43
BROA,aberthaw-and-cardiff-east,BESS,10,0.15,62,40406,40344,39,51L7074P26->51L7074P65,43
BROA,aberthaw-and-cardiff-east,BESS,20,12.25,9900,80812,70912,4736,BRHI3_#4L5->BROA3_2L3,43
BROA,aberthaw-and-cardiff-east,BESS,30,28.41,34436,121219,86783,4979,BRHI3_#4L5->BROA3_2L3,43
BROA,aberthaw-and-cardiff-east,BESS,50,41.48,83804,202031,118227,5003,BRHI3_#4L5->BROA3_2L3,43
COWB,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,0,None,38
COWB,aberthaw-and-cardiff-east,PV,10,0.0,0,11128,11128,0,None,38
COWB,aberthaw-and-cardiff-east,PV,20,0.0,0,22257,22257,0,None,38
COWB,aberthaw-and-cardiff-east,PV,30,0.98,326,33385,33060,278,COWB3_3L9->COWB3_2L5,38
COWB,aberthaw-and-cardiff-east,PV,50,12.0,6677,55642,48965,1500,COWB3_3L9->COWB3_2L5,38
COWB,aberthaw-and-cardiff-east,Wind,5,0.0,0,12642,12642,0,None,38
COWB,aberthaw-and-cardiff-east,Wind,10,0.0,0,25285,25285,0,None,38
COWB,aberthaw-and-cardiff-east,Wind,20,0.0,0,50570,50570,0,None,38
COWB,aberthaw-and-cardiff-east,Wind,30,0.45,342,75855,75513,432,56L7752P42->56L7752P30,38
COWB,aberthaw-and-cardiff-east,Wind,50,12.99,16419,126425,110006,3591,56L7752P42->56L7752P30,38
COWB,aberthaw-and-cardiff-east,BESS,5,0.0,0,20203,20203,0,None,38
COWB,aberthaw-and-cardiff-east,BESS,10,0.0,0,40406,40406,0,None,38
COWB,aberthaw-and-cardiff-east,BESS,20,0.0,2,80812,80810,7,COWB3_3L9->COWB3_2L5,38
COWB,aberthaw-and-cardiff-east,BESS,30,8.94,10841,121219,110378,4465,56L7752P42->56L7752P30,38
COWB,aberthaw-and-cardiff-east,BESS,50,28.73,58051,202031,143980,4919,56L7752P42->56L7752P30,38
CYNC,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,0,None,31
CYNC,aberthaw-and-cardiff-east,PV,10,0.0,0,11128,11128,1,CYNC3T->CYNC3_#1L5,31
CYNC,aberthaw-and-cardiff-east,PV,20,6.87,1529,22257,20728,1219,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,PV,30,22.61,7547,33385,25838,2624,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,PV,50,44.28,24639,55642,31003,4054,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,Wind,5,0.01,2,12642,12641,6,CYNC3T->CYNC3_#1L5,31
CYNC,aberthaw-and-cardiff-east,Wind,10,0.73,184,25285,25100,330,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,Wind,20,12.65,6399,50570,44171,3206,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,Wind,30,27.3,20706,75855,55149,5607,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,Wind,50,47.18,59642,126425,66783,8378,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,BESS,5,0.11,22,20203,20181,57,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,BESS,10,3.95,1596,40406,38810,1845,CYNC3T->CYNC3_#1L5,31
CYNC,aberthaw-and-cardiff-east,BESS,20,28.08,22696,80812,58117,4951,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,BESS,30,39.21,47533,121219,73686,5432,CYNC3T->CARN3_#4L5,31
CYNC,aberthaw-and-cardiff-east,BESS,50,51.97,105001,202031,97030,12310,CYNC3T->CYNC3_#1L5,31
Cardiff Central,aberthaw-and-cardiff-east,PV,5,34.93,1944,5564,3621,3528,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,PV,10,42.95,4780,11128,6349,4229,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,PV,20,56.43,12560,22257,9696,5212,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,PV,30,65.02,21707,33385,11678,5773,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,PV,50,74.65,41535,55642,14107,6370,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,Wind,5,31.72,4010,12642,8633,4500,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,Wind,10,34.98,8843,25285,16442,5102,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,Wind,20,40.55,20505,50570,30065,6179,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,Wind,30,45.39,34430,75855,41425,7168,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,Wind,50,54.45,68836,126425,57588,8940,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,BESS,5,30.18,6097,20203,14106,5051,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,BESS,10,35.55,14366,40406,26040,6212,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,BESS,20,44.34,35832,80812,44980,7948,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,BESS,30,51.31,62200,121219,59018,9545,CARW1_#110->CARW3_#1T0,33
Cardiff Central,aberthaw-and-cardiff-east,BESS,50,61.87,124998,202031,77033,11235,CARW1_#110->CARW3_#1T0,33
Cardiff East,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,0,None,34
Cardiff East,aberthaw-and-cardiff-east,PV,10,0.0,0,11128,11128,0,None,34
Cardiff East,aberthaw-and-cardiff-east,PV,20,0.0,0,22257,22257,0,None,34
Cardiff East,aberthaw-and-cardiff-east,PV,30,0.02,6,33385,33379,11,CYNC3T->CYNC3_#1L5,34
Cardiff East,aberthaw-and-cardiff-east,PV,50,4.8,2671,55642,52971,948,CYNC3T->CARN3_#4L5,34
Cardiff East,aberthaw-and-cardiff-east,Wind,5,0.0,0,12642,12642,0,None,34
Cardiff East,aberthaw-and-cardiff-east,Wind,10,0.01,3,25285,25282,3,ASHG3_2L5->CARN3_#10L5,34
Cardiff East,aberthaw-and-cardiff-east,Wind,20,0.19,99,50570,50471,79,CYNC3T->CARN3_#4L5,34
Cardiff East,aberthaw-and-cardiff-east,Wind,30,1.55,1177,75855,74678,583,CYNC3T->CARN3_#4L5,34
Cardiff East,aberthaw-and-cardiff-east,Wind,50,10.27,12984,126425,113440,2699,CYNC3T->CARN3_#4L5,34
Cardiff East,aberthaw-and-cardiff-east,BESS,5,0.0,0,20203,20203,0,None,34
Cardiff East,aberthaw-and-cardiff-east,BESS,10,0.05,20,40406,40386,23,ASHG3_2L5->CARN3_#10L5,34
Cardiff East,aberthaw-and-cardiff-east,BESS,20,1.07,869,80812,79944,476,CYNC3T->CYNC3_#1L5,34
Cardiff East,aberthaw-and-cardiff-east,BESS,30,6.13,7437,121219,113782,2509,CYNC3T->CARN3_#4L5,34
Cardiff East,aberthaw-and-cardiff-east,BESS,50,24.41,49318,202031,152713,4944,CYNC3T->CYNC3_#1L5,34
Cardiff North,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,0,None,36
Cardiff North,aberthaw-and-cardiff-east,PV,10,0.0,0,11128,11128,0,None,36
Cardiff North,aberthaw-and-cardiff-east,PV,20,0.0,0,22257,22257,0,None,36
Cardiff North,aberthaw-and-cardiff-east,PV,30,0.0,0,33385,33385,1,CARE3_#3L5->CARN3_#1L5,36
Cardiff North,aberthaw-and-cardiff-east,PV,50,3.6,2004,55642,53639,750,CARE3_#3L5->CARN3_#1L5,36
Cardiff North,aberthaw-and-cardiff-east,Wind,5,0.0,0,12642,12642,0,None,36
Cardiff North,aberthaw-and-cardiff-east,Wind,10,0.0,0,25285,25285,0,None,36
Cardiff North,aberthaw-and-cardiff-east,Wind,20,0.0,2,50570,50568,4,CARE3_#6L5->CYNC3_#2L5,36
Cardiff North,aberthaw-and-cardiff-east,Wind,30,0.18,137,75855,75717,112,CARE3_#6L5->CYNC3_#2L5,36
Cardiff North,aberthaw-and-cardiff-east,Wind,50,6.1,7714,126425,118711,2219,CARE3_#3L5->CARN3_#1L5,36
Cardiff North,aberthaw-and-cardiff-east,BESS,5,0.0,0,20203,20203,0,None,36
Cardiff North,aberthaw-and-cardiff-east,BESS,10,0.0,1,40406,40406,2,CARE3_#6L5->CYNC3_#2L5,36
Cardiff North,aberthaw-and-cardiff-east,BESS,20,0.19,157,80812,80655,113,CARE3_#6L5->CYNC3_#2L5,36
Cardiff North,aberthaw-and-cardiff-east,BESS,30,2.57,3113,121219,118106,1605,CARE3_#6L5->CYNC3_#2L5,36
Cardiff North,aberthaw-and-cardiff-east,BESS,50,23.04,46557,202031,155474,4921,CARE3_#3L5->CARN3_#1L5,36
Cardiff West,aberthaw-and-cardiff-east,PV,5,66.66,3709,5564,1855,5299,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,PV,10,73.55,8185,11128,2943,5846,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,PV,20,80.67,17954,22257,4303,6391,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,PV,30,84.42,28184,33385,5201,6666,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,PV,50,88.41,49195,55642,6447,6992,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,Wind,5,39.85,5037,12642,7605,6291,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,Wind,10,43.49,10995,25285,14289,6944,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,Wind,20,48.77,24662,50570,25907,7910,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,Wind,30,53.19,40348,75855,35507,8796,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,Wind,50,61.98,78354,126425,48071,10561,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,BESS,5,41.52,8388,20203,11815,7050,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,BESS,10,46.76,18895,40406,21511,8109,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,BESS,20,54.5,44043,80812,36769,9762,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,BESS,30,61.32,74333,121219,46886,11089,CARW1_#110->CARW3_#1T0,33
Cardiff West,aberthaw-and-cardiff-east,BESS,50,69.41,140220,202031,61811,12066,CARW1_#110->CARW3_#1T0,33
East Aberthaw,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,0,None,42
East Aberthaw,aberthaw-and-cardiff-east,PV,10,0.0,0,11128,11128,0,None,42
East Aberthaw,aberthaw-and-cardiff-east,PV,20,0.05,11,22257,22246,17,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,PV,30,0.5,166,33385,33219,56,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,PV,50,1.39,774,55642,54868,102,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,Wind,5,0.0,0,12642,12642,0,None,42
East Aberthaw,aberthaw-and-cardiff-east,Wind,10,0.0,0,25285,25285,0,None,42
East Aberthaw,aberthaw-and-cardiff-east,Wind,20,0.0,2,50570,50568,1,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,Wind,30,0.02,13,75855,75842,7,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,Wind,50,0.11,134,126425,126291,44,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,BESS,5,0.0,0,20203,20203,0,None,42
East Aberthaw,aberthaw-and-cardiff-east,BESS,10,0.0,1,40406,40405,1,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,BESS,20,0.02,15,80812,80797,8,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,BESS,30,0.08,91,121219,121127,25,COWB3_1L5->COWB3_2L9,42
East Aberthaw,aberthaw-and-cardiff-east,BESS,50,1.0,2024,202031,200008,540,COWB3_1L5->COWB3_2L9,42
FAIR,aberthaw-and-cardiff-east,PV,5,68.94,3836,5564,1728,5333,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,PV,10,75.01,8347,11128,2781,5861,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,PV,20,81.53,18145,22257,4112,6397,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,PV,30,85.02,28384,33385,5002,6673,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,PV,50,88.79,49404,55642,6238,6996,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,Wind,5,40.16,5077,12642,7565,6390,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,Wind,10,43.74,11060,25285,14225,7021,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,Wind,20,49.06,24810,50570,25760,8087,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,Wind,30,55.25,41909,75855,33946,9392,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,Wind,50,65.85,83249,126425,43176,11259,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,BESS,5,41.94,8472,20203,11731,7117,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,BESS,10,47.08,19024,40406,21382,8154,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,BESS,20,56.53,45686,80812,35126,10558,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,BESS,30,64.1,77699,121219,43520,11123,CARW1_#110->CARW3_#1T0,41
FAIR,aberthaw-and-cardiff-east,BESS,50,71.08,143609,202031,58422,12067,CARW1_#110->CARW3_#1T0,41
HEAT,aberthaw-and-cardiff-east,PV,5,0.0,0,5564,5564,0,None,31
HEAT,aberthaw-and-cardiff-east,PV,10,0.0,0,11128,11128,0,None,31
HEAT,aberthaw-and-cardiff-east,PV,20,3.52,784,22257,21473,783,ASHG3_1L5->HEAT3_#4L5,31
HEAT,aberthaw-and-cardiff-east,PV,30,17.14,5723,33385,27662,2211,ASHG3_1L5->HEAT3_#4L5,31
HEAT,aberthaw-and-cardiff-east,PV,50,38.97,21681,55642,33961,3727,ASHG3_1L5->HEAT3_#4L5,31
HEAT,aberthaw-and-cardiff-east,Wind,5,0.04,5,12642,12637,11,ASHG3_2L5->CARN3_#10L5,31
HEAT,aberthaw-and-cardiff-east,Wind,10,0.55,140,25285,25145,198,ASHG3_2L5->CARN3_#10L5,31
HEAT,aberthaw-and-cardiff-east,Wind,20,8.63,4364,50570,46206,2411,ASHG3_1L5->HEAT3_#4L5,31
HEAT,aberthaw-and-cardiff-east,Wind,30,21.75,16501,75855,59354,4724,ASHG3_1L5->HEAT3_#4L5,31
HEAT,aberthaw-and-cardiff-east,Wind,50,41.69,52703,126425,73721,7670,ASHG3_1L5->HEAT3_#4L5,31
HEAT,aberthaw-and-cardiff-east,BESS,5,0.26,53,20203,20150,90,ASHG3_2L5->CARN3_#10L5,31
HEAT,aberthaw-and-cardiff-east,BESS,10,2.64,1065,40406,39341,1090,ASHG3_2L5->CARN3_#10L5,31
HEAT,aberthaw-and-cardiff-east,BESS,20,23.54,19027,80812,61786,4971,ASHG3_1L5->HEAT3_#4L5,31
HEAT,aberthaw-and-cardiff-east,BESS,30,36.13,43798,121219,77421,5217,ASHG3_1L5->HEAT3_#4L5,31
HEAT,aberthaw-and-cardiff-east,BESS,50,48.02,97018,202031,105013,9080,ASHG3_1L5->HEAT3_#4L5,31
HIGH,aberthaw-and-cardiff-east,PV,5,71.18,3960,5564,1604,5473,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,PV,10,77.59,8634,11128,2494,6003,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,PV,20,84.05,18707,22257,3550,6559,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,PV,30,87.37,29168,33385,4217,6838,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,PV,50,90.87,50562,55642,5080,7204,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,Wind,5,40.35,5102,12642,7541,6450,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,Wind,10,44.33,11208,25285,14077,7240,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,Wind,20,54.99,27807,50570,22763,9520,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,Wind,30,64.14,48653,75855,27201,11021,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,Wind,50,74.83,94607,126425,31818,12700,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,BESS,5,42.59,8605,20203,11598,7301,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,BESS,10,50.47,20393,40406,20014,9367,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,BESS,20,63.9,51642,80812,29171,10802,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,BESS,30,69.53,84278,121219,36940,12049,CARW1_#110->CARW3_#1T0,41
HIGH,aberthaw-and-cardiff-east,BESS,50,78.28,158149,202031,43882,17562,HIGH3_#1L5->ELYH3T,41
LLDO,aberthaw-and-cardiff-east,PV,5,66.62,3707,5564,1858,5299,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,PV,10,73.5,8179,11128,2949,5845,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,PV,20,80.62,17943,22257,4314,6389,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,PV,30,84.38,28169,33385,5216,6666,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,PV,50,88.38,49176,55642,6466,6993,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,Wind,5,39.84,5037,12642,7605,6300,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,Wind,10,43.48,10993,25285,14292,6951,CARW1_#110->CARW3_#1T0,39
LLDO,aberthaw-and-cardiff-east,Wind,20,48.74,24648,50570,25921,7912,CARW1_#110->CARW3_#1T0,39
